"trip_id","customer_id","driver_id","pickup_location","drop_location","customer_segment","driver_city","vehicle_type","rating","payment_type","discount","final_amount","trip_status","distance_km","fare","pickup_time","drop_time","trip_duration_min","realized_revenue"
"101249","2976","749","Banani","Gulshan","Premium","Dhaka","bike","4.5","wallet","44.45","20.89","completed","2.44","65.34","2024-02-22 01:16:00","2024-02-22 01:44:00","28.0000000000000000","20.89"
"101250","2296","341","Gulshan","Mirpur","Regular","Dhaka","bike","4.8","card","9.97","45.88","completed","2.01","55.85","2024-02-22 02:12:00","2024-02-22 02:56:00","44.0000000000000000","45.88"
"101251","2254","700","Mirpur","Banani","Regular","Dhaka","car","4.4","wallet","30.01","44.59","completed","2.32","74.60","2024-02-22 03:00:00","2024-02-22 04:09:00","69.0000000000000000","44.59"
"101252","3133","746","Banani","Banani","Regular","Dhaka","car","4.2","card","28.58","213.39","completed","9.16","241.97","2024-02-22 04:08:00","2024-02-22 04:43:00","35.0000000000000000","213.39"
"101253","4545","741","Banani","Dhanmondi","Regular","Dhaka","bike","4.6","cash","9.89","42.61","completed","1.72","52.50","2024-02-22 05:14:00","2024-02-22 06:05:00","51.0000000000000000","42.61"
"101254","1125","706","Gulshan","Banani","Regular","Dhaka","car","4.4","wallet","21.99","129.70","completed","5.72","151.69","2024-02-22 06:03:00","2024-02-22 06:38:00","35.0000000000000000","129.70"
"101255","3859","795","Banani","Mirpur","Regular","Dhaka","bike","3.7","cash","33.78","269.33","completed","11.54","303.11","2024-02-22 07:09:00","2024-02-22 08:00:00","51.0000000000000000","269.33"
"101256","1536","480","Dhanmondi","Dhanmondi","Regular","Dhaka","car","3.8","cash","15.93","144.85","cancelled","5.12","160.78","2024-02-22 08:08:00","2024-02-22 08:52:00","44.0000000000000000","0"
"101257","3192","623","Banani","Uttara","Regular","Dhaka","bike","4.4","cash","5.69","258.77","completed","11.69","264.46","2024-02-22 09:13:00","2024-02-22 10:05:00","52.0000000000000000","258.77"
"101258","4596","469","Uttara","Uttara","Regular","Dhaka","bike","3.8","wallet","30.76","256.14","completed","11.44","286.90","2024-02-22 10:20:00","2024-02-22 11:15:00","55.0000000000000000","256.14"
"101259","4283","353","Gulshan","Dhanmondi","Regular","Dhaka","car","4.8","cash","11.21","92.52","completed","4.44","103.73","2024-02-22 11:08:00","2024-02-22 11:55:00","47.0000000000000000","92.52"
"101260","3072","282","Uttara","Dhanmondi","Regular","Dhaka","car","4.2","cash","34.07","250.26","completed","11.20","284.33","2024-02-22 12:00:00","2024-02-22 12:49:00","49.0000000000000000","250.26"
"101261","2603","625","Mirpur","Dhanmondi","Premium","Dhaka","car","3.7","wallet","41.97","227.07","completed","11.47","269.04","2024-02-22 13:17:00","2024-02-22 14:16:00","59.0000000000000000","227.07"
"101262","4465","474","Uttara","Gulshan","Regular","Dhaka","car","4.1","cash","6.17","182.04","completed","6.56","188.21","2024-02-22 14:04:00","2024-02-22 14:32:00","28.0000000000000000","182.04"
"101263","1066","483","Dhanmondi","Mirpur","Regular","Dhaka","car","3.6","wallet","21.88","104.41","completed","3.95","126.29","2024-02-22 15:11:00","2024-02-22 16:04:00","53.0000000000000000","104.41"
"101264","1232","372","Dhanmondi","Mirpur","Regular","Dhaka","car","4.8","cash","22.25","241.68","completed","8.30","263.93","2024-02-22 16:07:00","2024-02-22 16:37:00","30.0000000000000000","241.68"
"101265","3156","526","Uttara","Uttara","Regular","Dhaka","car","3.8","card","31.63","322.37","completed","13.90","354.00","2024-02-22 17:19:00","2024-02-22 17:39:00","20.0000000000000000","322.37"
"101266","2169","262","Mirpur","Uttara","Regular","Dhaka","car","4.7","cash","16.72","329.85","cancelled","9.95","346.57","2024-02-22 18:19:00","2024-02-22 19:10:00","51.0000000000000000","0"
"101267","3158","272","Banani","Uttara","Regular","Dhaka","car","3.8","card","20.93","77.93","cancelled","3.42","98.86","2024-02-22 19:06:00","2024-02-22 19:23:00","17.0000000000000000","0"
"101268","3275","574","Dhanmondi","Banani","Regular","Dhaka","car","4.0","wallet","0.60","273.87","cancelled","10.56","274.47","2024-02-22 20:22:00","2024-02-22 20:41:00","19.0000000000000000","0"
"101269","1110","707","Uttara","Uttara","Regular","Dhaka","bike","4.2","card","6.12","220.96","cancelled","6.98","227.08","2024-02-22 21:08:00","2024-02-22 21:39:00","31.0000000000000000","0"
"101270","2493","597","Uttara","Dhanmondi","Regular","Dhaka","car","4.5","wallet","28.49","258.71","completed","9.28","287.20","2024-02-22 22:03:00","2024-02-22 22:11:00","8.0000000000000000","258.71"
"101271","3081","319","Uttara","Uttara","Premium","Dhaka","car","4.6","cash","10.79","341.59","completed","11.28","352.38","2024-02-22 23:12:00","2024-02-22 23:32:00","20.0000000000000000","341.59"
"101272","1622","636","Banani","Dhanmondi","Regular","Dhaka","car","4.3","card","7.23","181.12","completed","8.21","188.35","2024-02-23 00:14:00","2024-02-23 00:48:00","34.0000000000000000","181.12"
"101273","4847","664","Gulshan","Gulshan","Regular","Dhaka","car","4.0","cash","16.22","318.89","cancelled","12.40","335.11","2024-02-23 01:24:00","2024-02-23 02:12:00","48.0000000000000000","0"
"101274","4440","485","Mirpur","Banani","Regular","Dhaka","car","3.8","card","8.18","357.64","completed","11.11","365.82","2024-02-23 02:06:00","2024-02-23 02:40:00","34.0000000000000000","357.64"
"101275","3795","464","Gulshan","Banani","Premium","Dhaka","bike","4.4","wallet","2.98","261.88","completed","9.61","264.86","2024-02-23 03:07:00","2024-02-23 03:47:00","40.0000000000000000","261.88"
"101276","3642","519","Mirpur","Mirpur","Regular","Dhaka","car","4.8","wallet","14.19","79.89","cancelled","3.11","94.08","2024-02-23 04:15:00","2024-02-23 04:22:00","7.0000000000000000","0"
"101277","4625","575","Mirpur","Gulshan","Regular","Dhaka","bike","3.6","wallet","8.22","357.78","cancelled","12.70","366.00","2024-02-23 05:13:00","2024-02-23 05:39:00","26.0000000000000000","0"
"101278","3472","288","Uttara","Dhanmondi","Regular","Dhaka","car","4.8","wallet","39.97","420.19","completed","14.10","460.16","2024-02-23 06:05:00","2024-02-23 06:58:00","53.0000000000000000","420.19"
"101279","3660","402","Dhanmondi","Gulshan","Regular","Dhaka","bike","4.4","cash","3.13","67.73","completed","2.92","70.86","2024-02-23 07:24:00","2024-02-23 07:50:00","26.0000000000000000","67.73"
"101280","2541","533","Uttara","Banani","Premium","Dhaka","car","4.0","cash","37.37","187.11","completed","7.84","224.48","2024-02-23 08:07:00","2024-02-23 09:01:00","54.0000000000000000","187.11"
"101281","3739","421","Banani","Dhanmondi","Premium","Dhaka","bike","4.1","cash","19.14","81.80","completed","4.62","100.94","2024-02-23 09:00:00","2024-02-23 10:05:00","65.0000000000000000","81.80"
"101282","2305","240","Mirpur","Gulshan","Regular","Dhaka","car","4.4","cash","33.77","317.11","cancelled","11.56","350.88","2024-02-23 10:19:00","2024-02-23 11:18:00","59.0000000000000000","0"
"101283","4391","267","Dhanmondi","Banani","Regular","Dhaka","bike","3.6","cash","2.63","341.24","completed","11.10","343.87","2024-02-23 11:16:00","2024-02-23 12:09:00","53.0000000000000000","341.24"
"101284","2761","713","Mirpur","Dhanmondi","Regular","Dhaka","car","3.8","wallet","46.04","15.27","completed","2.97","61.31","2024-02-23 12:09:00","2024-02-23 12:25:00","16.0000000000000000","15.27"
"101285","4514","797","Mirpur","Dhanmondi","Regular","Dhaka","bike","4.5","cash","38.37","361.85","completed","13.28","400.22","2024-02-23 13:10:00","2024-02-23 14:09:00","59.0000000000000000","361.85"
"101286","2975","326","Uttara","Banani","Regular","Dhaka","bike","4.6","cash","7.01","85.55","completed","3.53","92.56","2024-02-23 14:06:00","2024-02-23 14:31:00","25.0000000000000000","85.55"
"101287","3362","454","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","3.5","cash","10.94","254.90","completed","12.16","265.84","2024-02-23 15:11:00","2024-02-23 15:19:00","8.0000000000000000","254.90"
"101288","1876","215","Dhanmondi","Banani","Premium","Dhaka","bike","3.9","wallet","32.20","162.41","completed","7.40","194.61","2024-02-23 16:21:00","2024-02-23 16:56:00","35.0000000000000000","162.41"
"101289","2989","676","Mirpur","Uttara","Regular","Dhaka","bike","4.5","wallet","46.08","82.24","completed","5.60","128.32","2024-02-23 17:07:00","2024-02-23 17:55:00","48.0000000000000000","82.24"
"101290","4812","261","Dhanmondi","Uttara","Regular","Dhaka","bike","4.3","wallet","22.29","62.18","completed","3.22","84.47","2024-02-23 18:17:00","2024-02-23 18:52:00","35.0000000000000000","62.18"
"101291","4448","631","Dhanmondi","Dhanmondi","Regular","Dhaka","bike","4.1","wallet","24.28","62.03","completed","3.35","86.31","2024-02-23 19:04:00","2024-02-23 19:31:00","27.0000000000000000","62.03"
"101292","2312","467","Uttara","Dhanmondi","Regular","Dhaka","car","4.5","cash","11.89","307.26","completed","10.27","319.15","2024-02-23 20:11:00","2024-02-23 21:09:00","58.0000000000000000","307.26"
"101293","2460","234","Gulshan","Banani","Premium","Dhaka","bike","4.2","cash","19.15","256.20","completed","8.71","275.35","2024-02-23 21:12:00","2024-02-23 22:09:00","57.0000000000000000","256.20"
"101294","3709","775","Banani","Dhanmondi","Regular","Dhaka","car","4.4","card","14.30","64.58","completed","2.71","78.88","2024-02-23 22:12:00","2024-02-23 22:36:00","24.0000000000000000","64.58"
"101295","3324","693","Gulshan","Mirpur","Regular","Dhaka","car","4.1","cash","17.53","34.95","completed","2.58","52.48","2024-02-23 23:18:00","2024-02-23 23:37:00","19.0000000000000000","34.95"
"101296","2733","761","Dhanmondi","Uttara","Regular","Dhaka","bike","4.1","wallet","1.03","67.24","cancelled","2.01","68.27","2024-02-24 00:05:00","2024-02-24 00:32:00","27.0000000000000000","0"
"101297","2605","668","Mirpur","Dhanmondi","Regular","Dhaka","car","4.6","wallet","2.05","343.60","completed","11.41","345.65","2024-02-24 01:05:00","2024-02-24 01:37:00","32.0000000000000000","343.60"
"101298","2526","524","Banani","Dhanmondi","Regular","Dhaka","car","4.7","cash","34.03","191.00","completed","10.97","225.03","2024-02-24 02:18:00","2024-02-24 02:38:00","20.0000000000000000","191.00"
"101299","3671","503","Banani","Gulshan","Regular","Dhaka","bike","4.4","card","34.09","24.66","completed","1.82","58.75","2024-02-24 03:10:00","2024-02-24 03:51:00","41.0000000000000000","24.66"
"101300","3563","475","Mirpur","Dhanmondi","Regular","Dhaka","car","4.5","wallet","16.51","186.85","completed","8.84","203.36","2024-02-24 04:00:00","2024-02-24 04:45:00","45.0000000000000000","186.85"
"101301","4421","400","Banani","Mirpur","Regular","Dhaka","car","3.6","card","44.27","18.56","cancelled","2.19","62.83","2024-02-24 05:06:00","2024-02-24 05:25:00","19.0000000000000000","0"
"101302","3890","644","Mirpur","Uttara","Regular","Dhaka","bike","4.7","wallet","13.31","355.23","completed","13.65","368.54","2024-02-24 06:23:00","2024-02-24 06:44:00","21.0000000000000000","355.23"
"101303","4517","523","Banani","Gulshan","Regular","Dhaka","bike","4.6","wallet","19.79","340.49","completed","13.70","360.28","2024-02-24 07:07:00","2024-02-24 08:01:00","54.0000000000000000","340.49"
"101304","4901","234","Gulshan","Banani","Regular","Dhaka","bike","4.2","cash","36.57","322.90","completed","10.78","359.47","2024-02-24 08:04:00","2024-02-24 08:45:00","41.0000000000000000","322.90"
"101305","3397","681","Banani","Banani","Regular","Dhaka","car","4.1","wallet","37.18","333.87","cancelled","13.97","371.05","2024-02-24 09:23:00","2024-02-24 09:40:00","17.0000000000000000","0"
"101306","2630","679","Uttara","Uttara","Premium","Dhaka","bike","4.9","card","43.06","218.11","completed","12.36","261.17","2024-02-24 10:02:00","2024-02-24 10:25:00","23.0000000000000000","218.11"
"101307","4735","264","Mirpur","Banani","Premium","Dhaka","bike","4.1","card","1.45","429.46","completed","12.60","430.91","2024-02-24 11:00:00","2024-02-24 11:55:00","55.0000000000000000","429.46"
"101308","3870","207","Banani","Mirpur","Regular","Dhaka","car","3.8","cash","9.19","294.41","completed","8.98","303.60","2024-02-24 12:23:00","2024-02-24 13:12:00","49.0000000000000000","294.41"
"101309","2160","500","Mirpur","Dhanmondi","Premium","Dhaka","bike","4.7","wallet","32.03","127.78","completed","5.28","159.81","2024-02-24 13:17:00","2024-02-24 13:39:00","22.0000000000000000","127.78"
"101310","1758","542","Uttara","Uttara","Regular","Dhaka","bike","4.5","card","16.91","92.51","completed","4.05","109.42","2024-02-24 14:24:00","2024-02-24 14:42:00","18.0000000000000000","92.51"
"101311","3946","630","Banani","Gulshan","Regular","Dhaka","car","4.2","cash","2.18","117.19","completed","5.58","119.37","2024-02-24 15:12:00","2024-02-24 15:52:00","40.0000000000000000","117.19"
"101312","1242","623","Banani","Dhanmondi","Regular","Dhaka","bike","4.4","card","29.32","282.92","completed","9.80","312.24","2024-02-24 16:14:00","2024-02-24 16:54:00","40.0000000000000000","282.92"
"101313","3590","531","Uttara","Banani","Premium","Dhaka","car","3.7","cash","19.65","52.62","completed","3.42","72.27","2024-02-24 17:11:00","2024-02-24 17:35:00","24.0000000000000000","52.62"
"101314","2063","637","Uttara","Banani","Regular","Dhaka","car","4.4","card","18.20","78.95","completed","4.62","97.15","2024-02-24 18:04:00","2024-02-24 19:00:00","56.0000000000000000","78.95"
"101315","1228","787","Uttara","Gulshan","Regular","Dhaka","car","4.8","wallet","13.22","198.64","cancelled","7.55","211.86","2024-02-24 19:10:00","2024-02-24 19:33:00","23.0000000000000000","0"
"101316","3595","373","Mirpur","Mirpur","Premium","Dhaka","bike","4.4","card","0.30","95.13","cancelled","4.26","95.43","2024-02-24 20:13:00","2024-02-24 21:02:00","49.0000000000000000","0"
"101317","1919","758","Uttara","Gulshan","Regular","Dhaka","bike","4.7","card","9.12","176.75","completed","9.24","185.87","2024-02-24 21:24:00","2024-02-24 22:12:00","48.0000000000000000","176.75"
"101318","2246","726","Mirpur","Uttara","Premium","Dhaka","bike","3.7","cash","23.71","343.04","completed","13.92","366.75","2024-02-24 22:15:00","2024-02-24 22:26:00","11.0000000000000000","343.04"
"101319","1005","225","Gulshan","Gulshan","Regular","Dhaka","car","4.1","cash","13.79","239.22","completed","11.47","253.01","2024-02-24 23:00:00","2024-02-24 23:50:00","50.0000000000000000","239.22"
"101320","4393","605","Banani","Banani","Regular","Dhaka","bike","4.2","cash","43.72","187.75","completed","10.33","231.47","2024-02-25 00:19:00","2024-02-25 01:16:00","57.0000000000000000","187.75"
"101321","1467","431","Banani","Mirpur","Regular","Dhaka","car","4.1","card","7.15","186.62","completed","9.16","193.77","2024-02-25 01:18:00","2024-02-25 01:26:00","8.0000000000000000","186.62"
"101322","2755","732","Dhanmondi","Mirpur","Regular","Dhaka","bike","3.5","cash","43.77","136.92","completed","7.83","180.69","2024-02-25 02:10:00","2024-02-25 02:48:00","38.0000000000000000","136.92"
"101323","1074","749","Gulshan","Gulshan","Premium","Dhaka","bike","4.5","wallet","20.24","90.70","completed","3.61","110.94","2024-02-25 03:00:00","2024-02-25 03:16:00","16.0000000000000000","90.70"
"101324","1003","704","Uttara","Uttara","Premium","Dhaka","car","4.8","cash","13.79","420.98","completed","13.53","434.77","2024-02-25 04:00:00","2024-02-25 04:33:00","33.0000000000000000","420.98"
"101325","2870","378","Uttara","Banani","Regular","Dhaka","car","4.2","cash","15.21","104.80","cancelled","4.48","120.01","2024-02-25 05:11:00","2024-02-25 06:10:00","59.0000000000000000","0"
"101326","1645","331","Gulshan","Dhanmondi","Regular","Dhaka","car","4.7","wallet","16.50","46.42","cancelled","2.28","62.92","2024-02-25 06:20:00","2024-02-25 06:34:00","14.0000000000000000","0"
"101327","1117","654","Uttara","Mirpur","Regular","Dhaka","bike","4.3","cash","25.33","210.30","completed","11.50","235.63","2024-02-25 07:16:00","2024-02-25 07:52:00","36.0000000000000000","210.30"
"101328","3928","547","Dhanmondi","Gulshan","Premium","Dhaka","bike","3.8","cash","17.69","55.11","completed","3.46","72.80","2024-02-25 08:06:00","2024-02-25 08:52:00","46.0000000000000000","55.11"
"101329","2629","739","Mirpur","Uttara","Regular","Dhaka","car","5.0","card","32.36","115.83","completed","6.21","148.19","2024-02-25 09:16:00","2024-02-25 10:01:00","45.0000000000000000","115.83"
"101330","3551","605","Banani","Uttara","Regular","Dhaka","bike","4.2","card","21.26","18.16","completed","1.40","39.42","2024-02-25 10:21:00","2024-02-25 10:38:00","17.0000000000000000","18.16"
"101331","3021","275","Gulshan","Banani","Regular","Dhaka","bike","4.2","cash","33.58","57.21","completed","2.92","90.79","2024-02-25 11:00:00","2024-02-25 12:07:00","67.0000000000000000","57.21"
"101332","1946","778","Banani","Mirpur","Regular","Dhaka","bike","5.0","wallet","30.22","69.22","completed","3.42","99.44","2024-02-25 12:03:00","2024-02-25 12:12:00","9.0000000000000000","69.22"
"101333","3621","691","Mirpur","Banani","Regular","Dhaka","bike","3.7","cash","12.22","33.33","completed","1.76","45.55","2024-02-25 13:14:00","2024-02-25 13:28:00","14.0000000000000000","33.33"
"101334","2464","393","Gulshan","Dhanmondi","Regular","Dhaka","bike","3.6","cash","40.64","181.25","completed","10.19","221.89","2024-02-25 14:00:00","2024-02-25 14:31:00","31.0000000000000000","181.25"
"101335","1193","361","Mirpur","Dhanmondi","Regular","Dhaka","car","4.4","cash","39.95","363.42","completed","12.72","403.37","2024-02-25 15:16:00","2024-02-25 15:58:00","42.0000000000000000","363.42"
